# Recording Session
# start_time: 1.73215e+12
# end_time: 1.73215e+12
# Format: marker_id,timestamp,tx,ty,tz,qx,qy,qz,qw,confidence
2,1.73215e+12,0.959563,0.190601,2.1154,0.912389,-0.214994,-0.348034,0.0140011,0.00189579
2,1.73215e+12,1.01038,0.20608,2.08231,0.911714,-0.216884,-0.347344,0.0330239,0.00175571
2,1.73215e+12,1.1112,0.217195,2.11025,0.912154,-0.209177,-0.350423,0.0377247,0.00146918
2,1.73215e+12,1.15175,0.220217,2.07681,0.912905,-0.209252,-0.349149,0.0302057,0.00133079
2,1.73215e+12,1.2193,0.232062,2.05682,0.913806,-0.207998,-0.348269,0.0201075,0.00111254
2,1.73215e+12,1.37626,-0.222612,3.0603,0.666163,0.224097,0.67919,0.211442,0.000774937
2,1.73215e+12,1.4358,-0.218427,3.09187,0.683025,0.23284,0.659458,0.210659,0.000746819
2,1.73215e+12,1.5176,-0.190967,2.96567,0.700593,0.241628,0.636147,0.214713,0.000697255
2,1.73215e+12,1.53718,-0.179233,2.91312,0.700831,0.241541,0.635408,0.216219,0.000694847
2,1.73215e+12,1.4734,-0.127216,2.90917,0.71169,0.248065,0.61838,0.222636,0.00077024
2,1.73215e+12,1.45212,-0.139085,2.87013,0.713405,0.240594,0.619216,0.223023,0.000794855
2,1.73215e+12,1.44461,-0.157373,2.83328,0.725008,0.238153,0.607567,0.220247,0.000822217
2,1.73215e+12,1.42271,-0.153094,2.78189,0.72387,0.239667,0.605751,0.227241,0.000824408
2,1.73215e+12,1.40419,-0.179024,2.80006,0.735906,0.235164,0.59156,0.230644,0.000852771
2,1.73215e+12,1.35556,-0.196901,2.80399,0.747601,0.234046,0.577751,0.229168,0.000921132
2,1.73215e+12,1.31556,-0.202853,2.78449,0.748505,0.228426,0.581075,0.223412,0.00100149
2,1.73215e+12,1.28077,-0.16695,2.8185,0.75604,0.228908,0.57213,0.220618,0.00103168
2,1.73215e+12,1.26819,-0.130653,2.79875,0.756794,0.22136,0.577783,0.210784,0.0010482
2,1.73215e+12,1.23586,-0.0834806,2.7643,0.764012,0.230471,0.561358,0.219195,0.00109434
2,1.73215e+12,1.22212,-0.046583,2.76434,0.765588,0.23101,0.556925,0.224374,0.00114072
2,1.73215e+12,1.18595,-0.00809924,2.69046,0.764691,0.224562,0.564215,0.215597,0.00121169
2,1.73215e+12,1.16243,0.0220187,2.67362,0.772905,0.2241,0.552386,0.21741,0.00128032
2,1.73215e+12,1.12182,0.0543664,2.61659,0.77281,0.22582,0.548965,0.224516,0.00131343
2,1.73215e+12,1.11762,0.0577799,2.61636,0.773531,0.222251,0.548955,0.225617,0.00137674
2,1.73215e+12,1.08344,0.0624368,2.58392,0.775255,0.218884,0.54552,0.231251,0.00146047
2,1.73215e+12,1.07718,0.0673094,2.61453,0.782692,0.213978,0.53818,0.227965,0.00145657
2,1.73215e+12,1.01645,0.0873339,2.56145,0.78398,0.210034,0.540721,0.221093,0.00158911
2,1.73215e+12,0.973578,0.103216,2.55638,0.783159,0.210657,0.538138,0.229549,0.00166356
2,1.73215e+12,0.896382,0.105241,2.52557,0.785777,0.213256,0.533021,0.23014,0.00181753
2,1.73215e+12,0.86199,0.0944504,2.53714,0.788311,0.20725,0.530313,0.233198,0.00187669
2,1.73215e+12,0.808046,0.0661326,2.49745,0.794725,0.195708,0.529054,0.224082,0.00199621
2,1.73215e+12,0.797217,0.0854098,2.52511,0.801019,0.190836,0.522525,0.221173,0.00206417
2,1.73215e+12,0.735719,0.0899428,2.50488,0.801364,0.194421,0.518997,0.225074,0.00218181
2,1.73215e+12,0.691722,0.0871167,2.53555,0.803273,0.18303,0.523692,0.216795,0.00226024
2,1.73215e+12,0.623651,0.0769353,2.50732,0.805368,0.179572,0.522075,0.21581,0.00243126
2,1.73215e+12,0.61325,0.0771563,2.51286,0.811048,0.165344,0.519413,0.212304,0.00251227
2,1.73215e+12,0.611295,0.0813291,2.48126,0.812804,0.17225,0.509518,0.223765,0.00252225
2,1.73215e+12,0.615657,0.0866521,2.50142,0.816286,0.157614,0.509082,0.22287,0.00260124
2,1.73215e+12,0.598995,0.0951176,2.50056,0.816163,0.162383,0.502001,0.235594,0.00258496
2,1.73215e+12,0.573678,0.103323,2.53884,0.819068,0.148498,0.503794,0.230799,0.00263355
2,1.73215e+12,0.498837,0.100168,2.54349,0.818489,0.152204,0.505435,0.226814,0.00272031
2,1.73215e+12,0.463573,0.0862141,2.54367,0.822323,0.148161,0.499468,0.228836,0.00285243
2,1.73215e+12,0.40347,0.101381,2.57207,0.825057,0.141548,0.498323,0.225654,0.00289347
2,1.73215e+12,0.345033,0.0980972,2.55817,0.818675,0.148515,0.507558,0.22383,0.00304175
2,1.73215e+12,0.247817,0.109309,2.58432,0.820445,0.141436,0.510528,0.215006,0.00317499
2,1.73215e+12,0.189442,0.109775,2.60942,0.821806,0.129813,0.511336,0.21522,0.00329333
2,1.73215e+12,0.125757,0.110283,2.62087,0.822923,0.127723,0.508729,0.218355,0.00338193
2,1.73215e+12,0.0982869,0.104742,2.61958,0.822272,0.126892,0.511643,0.214451,0.00343022
2,1.73215e+12,0.0598242,0.111611,2.6195,0.821137,0.125284,0.509598,0.224382,0.0034912
2,1.73215e+12,0.015401,0.119299,2.65258,0.823177,0.126551,0.50344,0.23003,0.00342461
2,1.73215e+12,-0.013212,0.13739,2.67935,0.824239,0.122309,0.501878,0.231924,0.00341255
2,1.73215e+12,-0.0976844,0.135748,2.69038,0.82081,0.138064,0.512166,0.211884,0.00322772
2,1.73215e+12,-0.219811,0.112013,2.69547,0.821752,0.137692,0.520716,0.186064,0.00308674
2,1.73215e+12,-0.297517,0.0880797,2.73578,0.823136,0.111234,0.528468,0.175487,0.00301885
2,1.73215e+12,-0.37975,0.091447,2.76482,0.831098,0.0802319,0.510678,0.205054,0.0029708
2,1.73215e+12,-0.407273,0.103442,2.7761,0.829973,0.0792915,0.52451,0.172476,0.00295046
2,1.73215e+12,-0.433058,0.081733,2.78217,0.829602,0.0924362,0.516399,0.191175,0.00285583
2,1.73215e+12,-0.453864,0.0701581,2.78474,0.82971,0.0902375,0.517139,0.189751,0.00282589
2,1.73215e+12,-0.537206,0.0442975,2.84815,0.831213,0.0755828,0.52183,0.176256,0.00262181
2,1.73215e+12,-0.581858,0.0113997,2.81894,0.835343,0.0699588,0.518205,0.169619,0.00261509
2,1.73215e+12,-0.627264,-0.00398313,2.82642,0.839745,0.0575851,0.501033,0.201194,0.00250168
2,1.73215e+12,-0.696293,-0.0195509,2.78611,0.833264,0.0933091,0.511457,0.188083,0.00239747
2,1.73215e+12,-0.759679,-0.0386925,2.824,0.842751,0.0507387,0.507029,0.173548,0.00234597
2,1.73215e+12,-0.781808,-0.0615445,2.78154,0.841826,0.0649601,0.504293,0.181103,0.00236787
2,1.73215e+12,-0.791461,-0.0795487,2.80286,0.842678,0.0557784,0.504536,0.179515,0.00231867
2,1.73215e+12,-0.817634,-0.0806291,2.78886,0.842429,0.0596135,0.492828,0.209476,0.00227758
2,1.73215e+12,-0.863021,-0.0682234,2.82303,0.844809,0.0494452,0.497971,0.189412,0.00221445
2,1.73215e+12,-0.939787,-0.0577204,2.80526,0.839677,0.073489,0.50702,0.180203,0.00207159
2,1.73215e+12,-1.00898,-0.0494125,2.80323,0.847006,0.0521176,0.491113,0.196653,0.00195461
2,1.73215e+12,-1.06581,-0.0507637,2.79298,0.846135,0.0581599,0.502614,0.167487,0.00187447
2,1.73215e+12,-1.11502,-0.0690756,2.76969,0.847242,0.0432844,0.497416,0.181339,0.00187948
2,1.73215e+12,-1.17125,-0.0909179,2.7952,0.846037,0.0397043,0.507676,0.157828,0.00176293
2,1.73215e+12,-1.21807,-0.111686,2.76825,0.849586,0.0289317,0.496751,0.174942,0.00168703
2,1.73215e+12,-1.28629,-0.124008,2.73187,0.839695,0.0465533,0.517764,0.157056,0.00159081
2,1.73215e+12,-1.29938,-0.117755,2.67169,0.842827,0.0438909,0.505434,0.17959,0.00156834
2,1.73215e+12,-1.42096,-0.119257,2.73943,0.842021,0.0376858,0.522216,0.129889,0.00135993
2,1.73215e+12,-1.51471,-0.148455,2.74986,0.839984,0.0291148,0.533231,0.0961436,0.00120848
2,1.73215e+12,-1.54922,0.251143,2.60251,0.82021,0.0422442,0.570378,-0.0118475,0.00113686
2,1.73215e+12,-1.45774,0.275548,2.60006,0.838933,0.0301025,0.539889,0.0616822,0.0013586
2,1.73215e+12,-1.4003,0.294071,2.60802,0.843479,0.0430181,0.527548,0.0915723,0.00142077
2,1.73215e+12,-1.32652,0.321143,2.60659,0.842631,0.0511611,0.527654,0.0945368,0.00157356
2,1.73215e+12,-1.2863,0.336295,2.60381,0.837258,0.0721629,0.531138,0.108098,0.00162413
2,1.73215e+12,-1.24095,0.359977,2.65315,0.826742,0.0802286,0.552446,0.0697464,0.00168531
2,1.73215e+12,-1.19187,0.381177,2.67828,0.839387,0.052515,0.53415,0.085767,0.00180481
2,1.73215e+12,-1.13548,0.394537,2.68587,0.824266,0.0985811,0.549064,0.0969301,0.00179668
2,1.73215e+12,-1.06344,0.428636,2.7611,0.849069,0.0320322,0.514429,0.115838,0.00191001
2,1.73215e+12,-0.941478,0.455321,2.77729,0.823012,0.0944221,0.552316,0.0931804,0.00201617
2,1.73215e+12,-0.860862,0.465522,2.82363,0.832562,0.04681,0.550306,0.0425791,0.00216622
2,1.73215e+12,-0.739068,0.479248,2.81528,0.847825,0.0214732,0.490167,0.201164,0.00223955
2,1.73215e+12,-0.675674,0.486803,2.85366,0.839711,0.0703009,0.51435,0.159334,0.00229115
2,1.73215e+12,-0.579129,0.463097,2.83714,0.840064,0.0831305,0.498267,0.197767,0.00238383
2,1.73215e+12,-0.523646,0.450426,2.87054,0.846807,-0.00561464,0.524955,0.0854912,0.00249232
2,1.73215e+12,-0.427817,0.423869,2.85455,0.830812,0.109328,0.516898,0.17497,0.00253483
2,1.73215e+12,-0.362814,0.413023,2.88243,0.837314,0.100836,0.491629,0.216883,0.00256946
2,1.73215e+12,-0.276487,0.367697,2.89252,0.848941,-0.0175897,0.507555,0.14621,0.00277063
2,1.73215e+12,-0.230646,0.345361,2.8718,0.838252,0.0957281,0.490111,0.219,0.00277261
2,1.73215e+12,-0.160515,0.291301,2.90885,0.838527,0.081612,0.490071,0.223699,0.00285855
2,1.73215e+12,-0.115931,0.267176,2.92801,0.848692,-0.0154499,0.500672,0.169738,0.00291922
2,1.73215e+12,-0.0508848,0.229935,2.90462,0.837351,0.0955887,0.47979,0.24394,0.00289118
2,1.73215e+12,-0.0157834,0.210242,2.90336,0.83951,0.0721216,0.487502,0.228831,0.00298237
2,1.73215e+12,0.00641864,0.221022,2.92287,0.840877,0.0331093,-0.485921,-0.236029,0.00297547
2,1.73215e+12,0.0035801,0.233749,2.89901,0.84044,-0.0531462,0.496802,0.209821,0.00293046
2,1.73215e+12,-0.0191033,0.282495,2.93672,0.83217,0.0921503,0.491355,0.239941,0.00280456
2,1.73215e+12,0.0228429,0.332507,2.91032,0.819071,0.0791645,0.552313,0.133439,0.00279065
2,1.73215e+12,0.15461,0.406163,2.91579,0.812224,0.122985,0.538266,0.188244,0.00247673
2,1.73215e+12,0.209437,0.46072,2.92205,0.824309,-0.0402746,-0.527659,-0.201169,0.00253263
2,1.73215e+12,0.185476,0.504306,2.86957,0.808728,-0.109806,-0.501988,-0.286198,0.00257945
2,1.73215e+12,0.172064,0.553346,2.88203,0.814447,-0.0246112,-0.522964,-0.250158,0.00249349
2,1.73215e+12,0.137015,0.651231,2.89789,0.80279,-0.119106,-0.521706,-0.262991,0.0023304
2,1.73215e+12,0.0834209,0.742093,2.82891,0.788374,-0.14033,-0.509753,-0.314525,0.00227479
2,1.73215e+12,-0.00463115,0.840635,2.58972,0.575249,0.0716969,0.754605,0.30744,0.00218307
2,1.73215e+12,-0.0148624,0.788428,2.60076,0.57742,0.0727339,0.752615,0.308006,0.0022655
2,1.73215e+12,-0.00751941,0.723061,2.63771,0.571271,0.0723568,0.752594,0.319398,0.0022707
2,1.73215e+12,0.00842181,0.678985,2.64081,0.570132,0.0648181,0.758111,0.309864,0.00228407
2,1.73215e+12,0.0340148,0.646126,2.69663,0.571302,0.0631362,0.756888,0.311044,0.0022553
2,1.73215e+12,0.0323524,0.627317,2.73441,0.565905,0.0589803,0.761232,0.311125,0.00218847
2,1.73215e+12,0.0103039,0.577227,2.76512,0.565938,0.0547517,0.762406,0.308955,0.00217281
2,1.73215e+12,0.0068018,0.556609,2.80689,0.56415,0.0486985,0.763448,0.310661,0.00209735
2,1.73215e+12,0.0209308,0.523294,2.83317,0.560722,0.0504071,0.763872,0.315514,0.00209376
2,1.73215e+12,0.0667552,0.494867,2.89202,0.558754,0.0524961,0.761784,0.323611,0.00203097
2,1.73215e+12,0.07329,0.47298,2.91093,0.554436,0.0457095,0.762872,0.329452,0.00198123
2,1.73215e+12,0.0659777,0.420324,2.95824,0.547426,0.035889,0.766926,0.332959,0.00192692
2,1.73215e+12,0.0689684,0.37519,2.98701,0.545054,0.0343968,0.769236,0.331675,0.00192486
2,1.73215e+12,0.0800632,0.322656,2.99263,0.538795,0.0321555,0.774931,0.328857,0.00181039
2,1.73215e+12,0.0751964,0.283907,3.08162,0.544377,0.0291398,0.766799,0.338858,0.00177796
2,1.73215e+12,0.000295296,0.209328,3.17648,-0.56175,-0.0160634,0.743499,0.362475,0.00168985
2,1.73215e+12,-0.0551295,0.140116,3.11202,0.548274,0.0171147,0.771012,0.323485,0.00173184
2,1.73215e+12,-0.141087,0.077404,3.17728,0.546885,0.00606781,0.771522,0.325013,0.00169165
2,1.73215e+12,-0.178492,0.0157014,3.14768,0.545628,0.00571524,0.773736,0.321853,0.00162492
2,1.73215e+12,-0.208262,-0.0642652,3.14968,0.549119,0.00165666,0.771369,0.321644,0.00154161
2,1.73215e+12,-0.195774,-0.138695,3.1739,0.549298,0.00752201,0.767906,0.329448,0.00152804
2,1.73215e+12,-0.311093,-0.380205,3.37917,-0.548012,0.000478396,0.758379,-0.352908,0.00117709
2,1.73215e+12,-0.403714,-0.300838,3.36237,-0.55258,0.0158663,0.768129,-0.323082,0.00113269
2,1.73215e+12,-0.352393,-0.281245,3.3182,-0.55219,0.0133404,0.775342,-0.306191,0.00109056
2,1.73215e+12,-0.346696,-0.184047,3.45145,-0.556177,0.0147243,0.776331,-0.296243,0.00113458
2,1.73215e+12,-0.352229,-0.175978,3.45254,-0.554859,0.0102336,0.774786,-0.302874,0.0011335
2,1.73215e+12,-0.388336,-0.15511,3.53458,-0.549685,0.014682,0.780304,-0.297921,0.00106022
2,1.73215e+12,-0.400802,-0.143792,3.50628,-0.548166,0.020588,0.778911,-0.303953,0.00100836
2,1.73215e+12,-0.438885,-0.139654,3.51764,-0.543306,0.027984,0.77591,-0.319374,0.00103678
2,1.73215e+12,-0.478405,-0.146817,3.55823,-0.536876,0.0244268,0.779305,-0.32226,0.00102513
2,1.73215e+12,-1.03982,-0.198625,2.95271,-0.571407,0.110231,0.769357,-0.2635,0.000937253
2,1.73215e+12,-1.04306,-0.181216,2.93342,-0.584212,0.116692,0.767202,-0.237656,0.0009041
2,1.73215e+12,-0.822823,-0.22001,2.87729,-0.618044,0.146899,0.739897,-0.221345,0.00125105
2,1.73215e+12,-0.745959,-0.19463,2.89156,-0.620051,0.136892,0.739152,-0.224615,0.00136723
2,1.73215e+12,-0.717267,-0.178237,2.83508,-0.619043,0.142666,0.740444,-0.219489,0.00140877
2,1.73215e+12,-0.622887,-0.130638,2.88261,-0.618728,0.152583,0.736174,-0.227908,0.00156384
2,1.73215e+12,-0.548511,-0.137127,2.8762,-0.619609,0.149199,0.738083,-0.221489,0.0016457
2,1.73215e+12,-0.456636,-0.0315193,2.85715,-0.616111,0.155569,0.74155,-0.215194,0.00176494
2,1.73215e+12,-0.327953,-0.0038185,2.84994,-0.607408,0.152109,0.750819,-0.210213,0.00189425
2,1.73215e+12,-0.305439,0.019647,2.89814,-0.612882,0.153292,0.745484,-0.212441,0.00188871
2,1.73215e+12,-0.235177,0.0480188,2.8284,-0.607625,0.155294,0.751439,-0.204974,0.00204458
2,1.73215e+12,-0.108909,0.198357,2.79771,-0.595569,0.156713,0.763768,-0.193381,0.00209934
2,1.73215e+12,-0.0805803,0.209209,2.80597,-0.598057,0.157212,0.760003,-0.20002,0.00213271
2,1.73215e+12,-0.0799944,0.233047,2.80982,-0.604093,0.164429,0.758104,-0.182516,0.00209298
2,1.73215e+12,-0.0547641,0.250688,2.76158,-0.594738,0.152149,0.76635,-0.189327,0.0021332
2,1.73215e+12,-0.0205686,0.254445,2.73227,-0.590283,0.151608,0.768935,-0.193185,0.00214888
2,1.73215e+12,0.0201777,0.274672,2.73436,-0.593642,0.149594,0.768281,-0.186962,0.00218851
2,1.73215e+12,0.0259445,0.275679,2.73728,-0.592364,0.149809,0.767914,-0.192275,0.00216671
2,1.73215e+12,0.0390745,0.269504,2.70428,-0.590235,0.149337,0.769916,-0.191181,0.00219767
2,1.73215e+12,0.0561112,0.26448,2.74009,-0.590654,0.14775,0.767163,-0.201887,0.00217646
2,1.73215e+12,0.0710407,0.241137,2.73571,-0.591772,0.142328,0.767852,-0.199879,0.0021945
2,1.73215e+12,0.0745395,0.216534,2.73239,-0.588191,0.140377,0.769837,-0.204145,0.00220129
2,1.73215e+12,0.065245,0.216709,2.67347,-0.588655,0.145074,0.768167,-0.205811,0.00227574
2,1.73215e+12,0.0940876,0.209156,2.73882,-0.588389,0.142191,0.767538,-0.210867,0.00217945
2,1.73215e+12,0.147139,0.201472,2.7128,-0.587101,0.141092,0.769049,-0.209687,0.00218074
2,1.73215e+12,0.187208,0.202692,2.74859,-0.591564,0.136072,0.765187,-0.214537,0.00214203
2,1.73215e+12,0.21521,0.205716,2.7033,-0.582413,0.125924,0.776175,-0.206131,0.00214344
2,1.73215e+12,0.256902,0.225464,2.77153,-0.584582,0.120625,0.775827,-0.204465,0.00202758
2,1.73215e+12,0.309754,0.268081,2.77722,-0.583379,0.116346,0.777006,-0.205897,0.00197884
2,1.73215e+12,0.313914,0.282044,2.68257,-0.57921,0.117934,0.780595,-0.203172,0.00209624
2,1.73215e+12,0.300803,0.316366,2.74854,-0.581246,0.121438,0.777956,-0.205405,0.00197915
2,1.73215e+12,0.266147,0.33725,2.75458,-0.576735,0.112523,0.781438,-0.209927,0.00197524
2,1.73215e+12,0.224075,0.353707,2.74258,-0.578281,0.112137,0.780639,-0.208854,0.00203686
2,1.73215e+12,0.202765,0.364319,2.72554,-0.571973,0.111488,0.779891,-0.228444,0.00213153
2,1.73215e+12,0.176031,0.372204,2.73109,-0.569435,0.104686,0.780688,-0.235183,0.00208908
2,1.73215e+12,0.150268,0.381018,2.74309,-0.567528,0.101273,0.779708,-0.244358,0.0020439
2,1.73215e+12,0.0785252,0.366123,2.77119,-0.565122,0.0953167,0.786171,-0.231274,0.00201494
2,1.73215e+12,-0.0958854,0.397377,2.74198,-0.560664,0.0977395,0.782867,-0.251441,0.00209461
2,1.73215e+12,-0.121135,0.399972,2.74503,-0.55999,0.0928218,0.783029,-0.254286,0.00211699
2,1.73215e+12,-0.0701861,0.427542,2.7468,-0.556744,0.0820697,0.785294,-0.258095,0.00204976
2,1.73215e+12,0.240716,0.238869,2.79374,-0.567123,0.0305622,0.77242,-0.284261,0.00207294
2,1.73215e+12,0.525423,-0.0484444,2.66227,-0.565373,-0.00578829,0.760236,-0.319938,0.00192887
2,1.73215e+12,0.47932,-0.143424,2.62766,-0.572339,-0.00824425,0.761532,-0.304023,0.00196277
2,1.73215e+12,0.535223,-0.149867,2.63208,-0.57535,-0.00982381,0.758805,-0.305107,0.00189084
2,1.73215e+12,0.616897,-0.157877,2.62832,-0.582385,-0.0174137,0.762357,-0.281667,0.00178326
2,1.73215e+12,0.637768,-0.163239,2.58213,-0.579714,-0.0235045,0.764973,-0.279635,0.00176641
2,1.73215e+12,0.629448,-0.226687,2.54321,-0.578344,-0.0250846,0.767879,-0.274319,0.00172627
2,1.73215e+12,0.649472,-0.276497,2.56715,-0.580705,-0.0299371,0.765591,-0.275239,0.00162626
2,1.73215e+12,0.642245,-0.330549,2.51804,-0.586349,-0.03216,0.763532,-0.268661,0.00168237
2,1.73215e+12,0.604217,-0.357251,2.48341,-0.576533,-0.0315799,0.763556,-0.289128,0.00162995
2,1.73215e+12,0.696995,0.688729,2.16578,0.563387,0.0645936,0.771402,0.288725,0.00209253
2,1.73215e+12,0.825916,0.739434,2.24158,0.584176,0.0650537,0.740919,0.324878,0.00191527
2,1.73215e+12,0.812996,0.725585,2.2496,0.581983,0.0631582,0.748435,0.311691,0.0019027
2,1.73215e+12,0.799996,0.699493,2.29504,0.577572,0.0622649,0.749758,0.316855,0.00192376
2,1.73215e+12,0.78417,0.672169,2.33545,0.575369,0.0551976,0.746461,0.329697,0.002015
2,1.73215e+12,0.775274,0.655758,2.36417,0.576133,0.0535791,0.740901,0.340978,0.00203178
3,1.73215e+12,0.463477,0.585393,2.17304,0.824852,0.121098,0.521849,0.180635,0.00324679
3,1.73215e+12,0.459659,0.582554,2.16852,0.826925,0.112914,0.518131,0.187046,0.00328437
3,1.73215e+12,0.465874,0.565935,2.16566,0.827417,0.110139,0.518359,0.185887,0.00331148
3,1.73215e+12,0.476493,0.553477,2.1836,0.827178,0.113146,0.513188,0.199028,0.00330003
3,1.73215e+12,0.465248,0.534948,2.17099,0.82893,0.110016,0.512479,0.195285,0.00340691
3,1.73215e+12,0.452567,0.525818,2.15905,0.828849,0.105201,0.515563,0.190098,0.00343165
3,1.73215e+12,0.448926,0.523339,2.14665,0.829134,0.104975,0.519257,0.178576,0.0034921
3,1.73215e+12,0.456555,0.517677,2.15348,0.82764,0.105087,0.521523,0.178835,0.00344858
3,1.73215e+12,0.468033,0.511931,2.18436,0.828412,0.113178,0.508563,0.20564,0.00343226
3,1.73215e+12,0.473952,0.49526,2.17382,0.828695,0.107046,0.519788,0.177835,0.00342935
3,1.73215e+12,0.471377,0.490389,2.17241,0.828648,0.106686,0.520232,0.176972,0.00344634
3,1.73215e+12,0.480629,0.482216,2.21037,0.830419,0.109086,0.510253,0.195309,0.00341435
3,1.73215e+12,0.480003,0.473457,2.22622,0.831172,0.109106,0.509483,0.194105,0.00335155
3,1.73215e+12,0.473416,0.469642,2.21096,0.828696,0.103575,0.522668,0.171327,0.00339871
3,1.73215e+12,0.476525,0.473996,2.23372,0.82972,0.0958332,0.520812,0.176451,0.00334299
3,1.73215e+12,0.476624,0.472897,2.23195,0.828002,0.110891,0.517506,0.185212,0.00330342
3,1.73215e+12,0.484973,0.480722,2.25473,0.830272,0.11005,0.510978,0.193494,0.00326253
3,1.73215e+12,0.486131,0.47598,2.25452,0.830602,0.107146,0.511829,0.191443,0.00332729
3,1.73215e+12,0.487205,0.474641,2.26225,0.828744,0.108581,0.514565,0.191356,0.00328812
3,1.73215e+12,0.486071,0.478194,2.2819,0.829553,0.107959,0.514052,0.189573,0.00325969
3,1.73215e+12,0.486678,0.472174,2.27608,0.82792,0.109931,0.519721,0.179872,0.00322011
3,1.73215e+12,0.485437,0.465024,2.26152,0.826597,0.104982,0.526868,0.167707,0.0032189
3,1.73215e+12,0.489229,0.466947,2.28825,0.827859,0.107953,0.517017,0.188915,0.00323462
3,1.73215e+12,0.48782,0.458317,2.29623,0.828699,0.11456,0.509355,0.201721,0.00320863
3,1.73215e+12,0.481951,0.45609,2.28783,0.827975,0.106679,0.516807,0.189701,0.00324476
3,1.73215e+12,0.477239,0.457258,2.29048,0.831222,0.102795,0.519099,0.170411,0.00320091
3,1.73215e+12,0.471335,0.462137,2.29086,0.831136,0.101956,0.519975,0.168653,0.00326257
3,1.73215e+12,0.459409,0.465289,2.29451,0.832326,0.101992,0.514985,0.177821,0.00327389
3,1.73215e+12,0.447318,0.47876,2.2872,0.831142,0.101584,0.524531,0.154114,0.00321979
3,1.73215e+12,0.445883,0.491657,2.31104,0.833432,0.101019,0.51913,0.160279,0.00319172
3,1.73215e+12,0.424337,0.51013,2.32648,0.835241,0.108635,0.507852,0.180715,0.00323295
3,1.73215e+12,0.412139,0.513859,2.31855,0.834326,0.106158,0.518446,0.154416,0.00319571
3,1.73215e+12,0.399361,0.521565,2.33627,0.837338,0.0972902,0.513271,0.161097,0.00317581
3,1.73215e+12,0.386272,0.523505,2.3342,0.836984,0.101109,0.518603,0.142432,0.00321354
3,1.73215e+12,0.369373,0.529044,2.35587,0.838753,0.0978828,0.509801,0.164362,0.00320515
3,1.73215e+12,0.359241,0.526168,2.35408,0.838412,0.0984252,0.510845,0.162529,0.00322729
3,1.73215e+12,0.344709,0.524274,2.37277,0.843671,0.0870295,0.504276,0.162328,0.00323943
3,1.73215e+12,0.321941,0.518752,2.35092,0.842334,0.0925523,0.510961,0.144313,0.00330734
3,1.73215e+12,0.306458,0.521222,2.36479,0.842072,0.0907775,0.509484,0.151988,0.00333436
3,1.73215e+12,0.285496,0.521481,2.37134,0.843951,0.0862595,0.50286,0.165647,0.00338511
3,1.73215e+12,0.264331,0.514526,2.35378,0.844869,0.0859961,0.504074,0.157197,0.00350776
3,1.73215e+12,0.2475,0.513164,2.33917,0.842656,0.0840796,0.513048,0.140156,0.0034848
3,1.73215e+12,0.223719,0.518989,2.36808,0.84709,0.0783904,0.498548,0.166567,0.00345632
3,1.73215e+12,0.202944,0.510828,2.31195,0.842757,0.0808255,0.516681,0.127548,0.00356975
3,1.73215e+12,0.178577,0.521855,2.34755,0.841378,0.0779414,0.497094,0.197246,0.0036265
3,1.73215e+12,0.153344,0.529606,2.31447,0.843279,0.0776541,0.510376,0.149554,0.00363935
3,1.73215e+12,0.130759,0.542663,2.31307,0.842771,0.0727327,0.507208,0.164886,0.00369594
3,1.73215e+12,0.110229,0.543033,2.26078,0.844108,0.0478489,0.513451,0.146836,0.0038369
3,1.73215e+12,0.0819838,0.567116,2.23504,0.840799,0.0615838,0.514507,0.156676,0.00382249
3,1.73215e+12,0.047156,0.587535,2.22349,0.837941,0.0551244,0.515525,0.170443,0.00386427
3,1.73215e+12,0.0163495,0.602363,2.19409,0.830901,-0.10194,-0.497171,-0.228109,0.00385865
3,1.73215e+12,-9.54101e-05,0.615379,2.19784,0.827232,0.10313,0.490079,0.254703,0.00385007
3,1.73215e+12,-0.0280001,0.620179,2.16012,0.837655,0.0306623,0.5264,0.142464,0.0039441
3,1.73215e+12,-0.0664648,0.640817,2.15746,0.832817,0.0360284,0.529129,0.158556,0.00388529
3,1.73215e+12,-0.0955508,0.655974,2.13831,0.824137,0.0684963,0.541057,0.152852,0.00389801
3,1.73215e+12,-0.113528,0.660798,2.13962,0.82264,0.0734235,0.543357,0.150451,0.00387258
3,1.73215e+12,-0.127419,0.665653,2.11563,0.811979,0.124587,0.514469,0.245947,0.00385081
3,1.73215e+12,-0.450666,0.481973,2.03541,0.810831,-0.0544103,-0.521342,-0.260376,0.00403607
3,1.73215e+12,-0.455591,0.404626,2.04281,0.81128,-0.052982,-0.526536,-0.24855,0.00414766
3,1.73215e+12,-0.467519,0.312464,2.09796,0.80918,-0.0288482,-0.513583,-0.283949,0.00432257
3,1.73215e+12,-0.482087,0.278283,2.1004,0.810719,0.0131894,0.523608,0.261525,0.00447319
3,1.73215e+12,-0.502642,0.204883,2.09152,0.80925,0.0119294,0.51609,0.280399,0.00447039
3,1.73215e+12,-0.522691,0.156795,2.12206,0.810908,0.00702534,0.517554,0.272978,0.00433805
3,1.73215e+12,-0.535194,0.0928598,2.08413,0.809537,0.00752344,0.517925,0.276309,0.00445879
3,1.73215e+12,-0.545726,0.065064,2.09138,0.807807,0.0179082,0.528011,0.261401,0.00446743
3,1.73215e+12,-0.561732,0.0378512,2.08991,0.808415,0.00303688,0.524911,0.266318,0.00440425
